Expiration Date,Policy Number,Effective Date,Policy Term,Customer _ Firm Name,"Customer _ Last name, First name",Company,Company Type,Cust #,First Named Insured's City,First Named Insured's State,Writing Company,Company Underwriter,Policy Notation,Policy Status,Policy Type Short Name,Policy Type,Policy Description,Bill Method,Total Cost,Full Term Premium,Policy Executive,Policy Representative,Policy Broker,Policy Division,Policy Branch,Policy Department,Policy Group,Lines of Business,Customer Contact Name,Customer Contact Residence,Customer Contact Business,Customer Contact E-mail,Customer Contact Cell,Business with Agency,Add'l Policy Exec 1,Add'l Policy Exec 2,Add'l Policy Rep 1,Add'l Policy Rep 2,Policy Sales Center Rep 1,Policy Sales Center Rep 2,Policy Id
2/22/2021,5.39E+11,2/22/2020,02/22/2020 - 02/22/2021,,"Swaniawski, Mauro","Huel, Feil and Skiles",Insurance,34868,JACKSONVILLE,FL,Nationwide Insurance Co of Florida,,Mortgagee Bill,Renewed,HOME,Homeowners,9475 Telford Ln,Direct bill,1594.49,1594.49,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Private Client,HOME,"Morgan, Greg ",(418)1950326 Ext:,,g_morgan@comcast.net,,P,,,,,,,d7a6e379-f11d-4119-bc9d-4f5f1f83c8fa
2/22/2021,4012727402,2/22/2020,02/22/2020 - 02/22/2021,,"Mayert, Larisa",Sipes LLC,Insurance,30564,Macclenny,FL,Security First Insurance Company,,,Active,DFIRE,Dwelling Fire,53 W. MacClenny Ave.,Direct bill,788,815,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"FERRY, RICHARD OR THERESA ",(410)9266478 Ext:,(904)2590417 Ext:,,(904)6123136 Ext: Theresa,P,,,,,,,46bc5ebc-2e7d-460a-9de6-48a7bf75409e
2/22/2021,328805534,8/22/2020,08/22/2020 - 02/22/2021,,"Stamm, Margareta",Dach-Mosciski,Insurance,1770,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,402,402,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Williamson, Jimmy ",(232)7816282 Ext:,(904)2021355 Ext:,jimmywilliamson53@yahoo.com,,P,,,,,,,92578aa7-25fa-46c2-aab3-01cd3c112e9c
2/22/2021,71139124201,8/22/2020,08/22/2020 - 02/22/2021,,"Miller, Moriah",Schiller Group,Insurance,29744,JACKSONVILLE,FL,Security National Ins Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,0,1030,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"BATES, JONATHAN ",(727)4466847 Ext:,,jonathan.bates@batener.org,,P,,,,,,,cc21f4ac-7d19-4e31-b063-a91dd537de39
2/22/2021,921575255,8/22/2020,08/22/2020 - 02/22/2021,,"Gutkowski, Zachary",Dach-Mosciski,Insurance,22147,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,697,697,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"HALL, FRANK ",(135)7448385 Ext:,,lorettahall82@yahoo.com,,,,,,,,,ee86adcd-abdc-4982-9dee-f6b04eb2b7e7
2/22/2021,53774463,8/22/2020,08/22/2020 - 02/22/2021,,"Berge, Jean",Dach-Mosciski,Insurance,29256,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,886,886,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Butler, Robin ",,,rnbutler22@comcast.net,(904)3180319 Ext:,,,,,,,,ac9f5d95-d556-41bb-afc7-bc560189aa6f
2/22/2021,6.28E+11,2/22/2020,02/22/2020 - 02/22/2021,,"Farrell, Wes",Breitenberg and Sons,Brokerage,30723,Jacksonville,FL,Lloyds of London,,Premium Finance,Renewed,HOME,Homeowners,1850 E 27th St (WC36858),Agency bill,1053,1053,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Staples, Genese",,(904)2551363 Ext:,,,P,,,,,,,83256542-91cd-4db9-a180-5c1885081654
2/22/2021,96241076,8/22/2020,08/22/2020 - 02/22/2021,,"Crist, Gaye",Dach-Mosciski,Insurance,5448,Holt,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,369,369,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Sweeney, Richard ",(612)6807779 Ext:,,,,P,,,,,,,36d7d8c1-5f4d-4a1d-8c3d-29ef797b2e2b
2/22/2021,566331,8/22/2020,08/22/2020 - 02/22/2021,,"Cummerata, Verena",Dach-Mosciski,Insurance,29394,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,428,428,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"DRAKE, DARLENE ",,,misspatches09@yahoo.com,(904)5359484 Ext:,P,,,,,,,7932c8e5-3a78-4bf2-82b4-18c155111daa
2/22/2021,7.56E+16,2/22/2020,02/22/2020 - 02/22/2021,"Modo Properties, LLC ",,"Huel, Feil and Skiles",Insurance,35187,Jacksonville,FL,Nationwide General Insurance Co,,,Renewed,P,Package,,Direct bill,0,0,"Alexander, John",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,"CGL,PROP",Mark O'Steen,,,mosteencentral@gmail.com,,C,,,,,,,d9f6b24d-7d1c-4cf0-8dc6-54393ef208f3
2/22/2021,27932853,8/22/2020,08/22/2020 - 02/22/2021,,"Lindgren, Clemencia",Dach-Mosciski,Insurance,8413,Jax,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1237.74,1211,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Jones, Missie Hall ",(267)7771678 Ext:,(904)3546839 Ext:,,,P,,,,,,,6bf4f5f8-66f0-4a2e-a1e2-5e4f46060687
2/22/2021,7094848516,2/22/2020,02/22/2020 - 02/22/2021,,"Lockman, Francene",Herman LLC,Insurance,3141,JACKSONVILLE,FL,Capitol Preferred Insurance Company,,,Renewed,HOME,Homeowners,3621 green st,Direct bill,1655,1682,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Crews, Ben ",(676)0148808 Ext:,(904)3991881 Ext:,bencrews41@gmail.com,,P,,,,,,,792303db-c1cb-4ee9-8b06-d0c139a2197a
2/22/2021,6924064665,8/22/2020,08/22/2020 - 02/22/2021,,"Heaney, Regena",Lind Inc,Insurance,30841,Jacksonville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,537,537,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Crull, Christi ",,(904)6939200 Ext:,camsmom0822@gmail.com,(904)3497632 Ext:,P,,,,,,,435c6149-6305-49d3-b7f8-223ed67829ea
2/22/2021,50513598164,2/22/2020,02/22/2020 - 02/22/2021,,"Kshlerin, Monroe","Braun, Bartell and Bergstrom",Insurance,20607,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,DFIRE,Dwelling Fire,1516 Helena St(INS),Direct bill,607,607,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,Mrs. Smith Cell# 874-5982,,,,,P,,,,,,,d96b8f72-1fcb-4a1a-95b2-606b47cb4f26
2/22/2021,6771780,8/22/2020,08/22/2020 - 02/22/2021,,"Baumbach, Gilberto",Boehm Group,Insurance,7446,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1074.6,1074.6,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Shinall, Richard ",(314)2812869 Ext:,,,,P,,,,,,,0c3a8658-e1ff-480c-86ca-066b598a40c0
2/23/2021,3.01E+12,2/23/2020,02/23/2020 - 02/23/2021,,"Stamm, Tad","Huel, Feil and Skiles",Insurance,16024,JACKSONVILLE,FL,Nationwide Insurance Co of Florida,,,Renewed,HOME,Homeowners,,Direct bill,3492.49,3492.49,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Rush, Margaret ",(106)6498767 Ext:,,tedcmargr@comcast.net,(904)5740268 Ext: Margaret,P,,,,,,,60abf2c0-51e7-4505-bfd4-d40295fc6eef
2/23/2021,26105278,8/23/2020,08/23/2020 - 02/23/2021,,"Nitzsche, Delores",Dach-Mosciski,Insurance,15467,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2880.25,960,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Reddick, Carla M",(596)3167307 Ext:,,,,P,,,,,,,5383f7a6-54b2-4717-9796-19b1e4bd0ac0
2/23/2021,78676454352,2/23/2020,02/23/2020 - 02/23/2021,"DBA: Lewis, Henry","Bailey, Arnold",Lind Inc,Insurance,28736,Ponte Vedra,FL,Integon National,,,Renewed,AUTOP,Private Passenger Auto,Motorcycle,Direct bill,603,906,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Lewis, Richard & Jennifer ",,(904)2338319 Ext:,lewiscoc@aol.com,(904)4517774 Ext:,P,,,,,,,5cd796aa-fd4b-439f-802e-a8b4e495a850
2/23/2021,6054364136,2/23/2020,02/23/2020 - 02/23/2021,"Clearview Systems Integration Group, LLC ","Towne, Lashanda","Murray, Heaney and Rodriguez",Insurance,34395,Jacksonville,FL,AmGUARD,,,Renewed,AUTOB,Business Auto,,Direct bill,7028,7028,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,AUTOB,"Olcott, Jr., David ",,,dolcottjr@gmail.com,(904)7082494 Ext:,"P, C",,,,,,,8beaf49e-265e-449e-8cd0-68f1af03bed6
2/23/2021,1817221824,2/23/2021,02/23/2021 - 02/23/2021,"Clearview Systems Integration Group, LLC ","Towne, Lashanda","Murray, Heaney and Rodriguez",Insurance,34395,Jacksonville,FL,AmGUARD,,,Rewritten,AUTOB,Business Auto,,Direct bill,8921,8921,"Ellis, Janet",Agency,,Erwin Insurance LLC,Jacksonville,Commercial,Commercial Services,AUTOB,"Olcott, Jr., David ",,,dolcottjr@gmail.com,(904)7082494 Ext:,"P, C",,,,,,,29635e90-7411-437c-9d73-f4f77906f39c
2/23/2021,2.36E+11,2/23/2020,02/23/2020 - 02/23/2021,,"Greenfelder, Francina",Breitenberg and Sons,Brokerage,32098,Jacksonville,FL,Lloyds of London,,Mortgagee Bill,Renewed,HOME,Homeowners,2920 Palmsdale St,Agency bill,1701.47,1572,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Warthen, Phyllis & Artis Lee ",(347)0016386 Ext:,,,,P,,,,,,,87fad9c8-b220-414d-b393-58315a430a45
2/23/2021,77935850503,2/23/2020,02/23/2020 - 02/23/2021,,"Borer, Florencio","Braun, Bartell and Bergstrom",Insurance,25480,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,3009 Ernest st,Direct bill,2268,2295,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Meadows, Jacquelyn ",(423)4850228 Ext:,,,,P,,,,,,,0f1cb0e4-0955-4e6f-a59b-6dfa0782a146
2/24/2021,112143985,8/24/2020,08/24/2020 - 02/24/2021,,"Mayer, Claud",Dach-Mosciski,Insurance,6915,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,703,703,"Unverferth, Adrienne",Agency,,Erwin Insurance LLC,Jacksonville,Personal,Private Client,AUTOP,"Norgart, Frances ",(846)8819382 Ext:,,spencerann1@comcast.net,(904)3041396 Ext:,P,,,,,,,a54608a2-87a7-4399-bc43-0d0c4becddb4
2/24/2021,64552533998,2/24/2020,02/24/2020 - 02/24/2021,,"Koepp, Jesse","Torphy, Boyle and Bednar",Brokerage,29181,Jacksonville,FL,Mount Vernon Fire Insurance Company,,,Renewed,CPL,Comp Personal Liability,240 Tracer Ave-Lia,Agency bill,455.08,455.08,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,CPL,"Rabon, Tussy & Keith A ",(240)9107281 Ext:,(904)3890667 Ext:,,(904)5666396 Ext:,P,,,,,,,bc3bb688-1243-4618-a9db-7c934ce2525b
2/24/2021,24757356,8/24/2020,08/24/2020 - 02/24/2021,,"Christiansen, Raymond",Dach-Mosciski,Insurance,31493,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,2142,2142,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Collins, Eddie ",(896)8727175 Ext:,,,(904)4831261 Ext:,,,,,,,,bd4f8428-3e15-4229-8998-b5718cf8d821
2/24/2021,24756453598,2/24/2020,02/24/2020 - 02/24/2021,,"Ondricka, Christoper","Braun, Bartell and Bergstrom",Insurance,29831,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,2124 Blair St(INS),Direct bill,1330,1357,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"CLARK, JIMMY E OR MARTHA J ",(374)3710206 Ext:,,,(904)7165195 Ext: martha,P,,,,,,,fe6d906e-adfe-4300-9087-842b907a1841
2/24/2021,359440478,8/24/2020,08/24/2020 - 02/24/2021,,"Torphy, Marisol",Dach-Mosciski,Insurance,21794,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1598.26,1422,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Clanton, Mark and Nikki ",(249)2711053 Ext:,,nikandali@yahoo.com,(904)6252315 Ext: Nikki,P,,,,,,,716b7637-0e63-42c6-80d6-fd0aac0088bd
2/24/2021,578138892,2/24/2020,02/24/2020 - 02/24/2021,"Flagler Ave Commercial Prop, LLC DBA: Flagler Ave Commercial Prop, LLC","Rolfson, Tommie",Lehner LLC,Brokerage,31219,Jacksonville,FL,Evanston Insurance Co,,,Renewed,CPKGE,Package (C),,Agency bill,3188.53,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CPKGE,"Barnes, Debbie ",(853)8284428 Ext:,,dbarnes@eyelitz.com,,,,,,,,,0244e17c-6287-48c2-99c4-6c2d7f92ac96
2/24/2021,2.57E+11,2/24/2020,02/24/2020 - 02/24/2021,Elizabeth's Rentals LLC DBA: Elizabeth's Rentals LLC,"Rolfson, Tommie","Goodwin, Yost and Cormier",Brokerage,31218,Jacksonville,FL,"AmWins Brokerage of Florida, Inc.",,,Renewed,CGL,General Liability,Lia pol-1220 & 1228 Nira,Agency bill,893.35,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Commercial,Business Unit,CGL,"Barnes, Debbie ",(853)8284428 Ext:,,dbarnes@eyelitz.com,,,,,,,,,f8462ecd-bbd1-4a4f-8490-f626d1e642f1
2/24/2021,5823252306,2/24/2020,02/24/2020 - 02/24/2021,,"Leuschke, Wm","Torphy, Boyle and Bednar",Brokerage,23402,Jacksonville,FL,Scottsdale Insurance Co,,Mortgagee Bill,Renewed,HOME,Homeowners,2565 Robert St,Agency bill,950,950,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Cutter, Kim ",,,kimcutter43@gmail.com,(904)5518897 Ext:,P,,,,,,,0e08e4f9-9c43-4b52-9ef6-8e196f55f678
2/24/2021,750373588,2/24/2020,02/24/2020 - 02/24/2021,,"Kiehn, Deann",Jenkins-Fay,Insurance,30908,JACKSONVILLE,FL,American Strategic Insurance (ASI),,Mortgagee Bill,Renewed,HOME,Homeowners,5231 Rita St,Direct bill,736,763,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Donaldson, Maerine ",(335)1306632 Ext:,,,,P,,,,,,,26258986-b4b0-4974-975f-257e7922a135
2/24/2021,71324284,8/24/2020,08/24/2020 - 02/24/2021,,"Dietrich, Waylon",Dach-Mosciski,Insurance,27180,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1023,1023,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Swearingen, Amanda ",,,swearingea@duvalschools.org,(904)7042189 Ext:,P,,,,,,,bfc24817-d3eb-4209-9ba5-b7c6c2f84b99
2/24/2021,2.75E+15,2/24/2020,02/24/2020 - 02/24/2021,,"Grady, Twyla",Ryan-Braun,Insurance,6682,ORANGE PARK,FL,Federated National Ins Co,,,Renewed,HOME,Homeowners,3136 Hearthstone(MTG),Direct bill,1796,1796,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Stewart, Tabatha and Quentin ",(938)8615041 Ext:,(904)7867454 Ext:,quentinstewart750@yahoo.com,,P,,,,,,,6c6555d9-8940-476c-ac06-7166c9d7938e
2/25/2021,27875908456,2/25/2020,02/25/2020 - 02/25/2021,,"Zemlak, Rheba","Braun, Bartell and Bergstrom",Insurance,22622,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,DFIRE,Dwelling Fire,1926 Sunrise Dr,Direct bill,630,657,Agency,"Clark, Dena","Loverich, Jr., Clair",Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Stalnaker, Ronald ",,(904)6295016 Ext:,ronald.stalnaker@comcast.net,,P,,,,,,,8f00e71b-091d-439f-b4a5-0c9f689122c9
2/25/2021,8.78E+11,2/25/2020,02/25/2020 - 02/25/2021,,"Mayert, Leigh",Thompson-O'Hara,Brokerage,16131,Yulee,FL,American Reliable Ins Co,,Premium Finance,Renewed,MHOME,Mobile Homeowners,85816 Radio Ave,Direct bill,817,844,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,MHOME,"Derossett, Paul Wayne",(610)1574335 Ext:,(904)8134168 Ext: Wayne,dianne2274@comcast.net,(904)8134164 Ext: Diane,P,,,,,,,d953e7be-4d2a-472c-90f5-9e09a79f3363
2/25/2021,654616173,2/25/2020,02/25/2020 - 02/25/2021,"Fleetworx Truck and Auto Repair, LLC ","Strosin, Petronila",Raynor-O'Kon,Brokerage,29107,Pompano Beach,FL,"MacNeill Group, Inc.",,,Renewed,GARAG,Garage & Dealers,,Agency bill,3018.48,0,Agency,"Travis, Tina",,Erwin Insurance LLC,Jacksonville,Agency,Agency,GARAG,"Gainey, Jennifer ",(700)4249587 Ext:,,fleetworxtruckandauto@gmail.com,,C,,,,,,,c8496ffb-d8f1-41a0-a9fe-1eec5cb3a9a2
2/25/2021,1.17E+12,2/25/2020,02/25/2020 - 02/25/2021,,"Goldner, Ruben",Leuschke-Graham,Insurance,34850,St. Augustine,FL,Olympus Insurance Co,,Mortgagee Bill,Renewed,HOME,Homeowners,"344 Sunshine Dr, St Augustine",Direct bill,576,603,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Robinson, Katie ",,,kbrobinson530@gmail.com,(904)4952600 Ext:,P,,,,,,,1dfb88a6-50fd-4bb5-baa4-fb88e4e870e9
2/25/2021,254731808,8/25/2020,08/25/2020 - 02/25/2021,,"Friesen, Kirby",Dach-Mosciski,Insurance,21568,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1942,1942,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Hughes, Joseph L.",(452)0066814 Ext:,,josephhughes535@gmail.com,,P,,,,,,,8e0bcb33-3cdb-45ff-b341-ddea55b9b778
2/25/2021,3918916253,2/25/2020,02/25/2020 - 02/25/2021,,"O'Conner, Terrilyn",Dach-Mosciski,Insurance,29351,Jacksonville,FL,Progressive Express Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,321,321,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"CAVINS, CRAIG & SHIRLEY ",(376)1297373 Ext:,,CCAVINS56@ATT.NET,,P,,,,,,,8d2828c4-8073-4063-bedd-c967ee09cd09
2/25/2021,7.26E+13,2/25/2020,02/25/2020 - 02/25/2021,,"Schroeder, Brady","Braun, Bartell and Bergstrom",Insurance,34084,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,13263 Dunn Creek Rd(MTG),Direct bill,1652,1679,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Jernigan, Lois & Sherri ",(351)8673283 Ext:,,ljer03@bellsouth.net,(904)7424819 Ext:,P,,,,,,,5814d6b0-6778-4d88-80ea-2f0b160d8b3c
2/25/2021,74072981,8/25/2020,08/25/2020 - 02/25/2021,,"Pagac, Reyes",Dach-Mosciski,Insurance,29369,Orlando,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,617.01,468,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Cox, Larry ",(215)8550683 Ext:,,,,P,,,,,,,72245cbc-4bcc-4329-bf7c-50b023d1f00e
2/25/2021,8506562830,8/25/2020,08/25/2020 - 02/25/2021,,"D'Amore, Anitra",Lind Inc,Insurance,33915,Titusville,FL,Integon Preferred,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1055,1055,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Calhoon, Anna-Marie ",(208)8204815 Ext:,,,,P,,,,,,,7819ff01-052f-48d2-8d61-b8342ac1860e
2/25/2021,3196081008,2/25/2020,02/25/2020 - 02/25/2021,,"Swift, Jude",Sipes LLC,Insurance,30842,Jacksonville,FL,Security First Insurance Company,,,Active,HOME,Homeowners,807 1st St N,Direct bill,1316,1343,Agency,"Clark, Dena",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Williams, Deborah F",,(904)6316871 Ext: husband,will0620@aol.com,(904)6106507 Ext: Deborah,P,,,,,,,47f21357-1a46-46c0-abce-811f214365c6
2/25/2021,462685626,2/25/2020,02/25/2020 - 02/25/2021,,"Walter, Galen",Lehner LLC,Brokerage,30234,Jacksonville,FL,Lloyd's of London,,,Renewed,DFIRE,Dwelling Fire,1730 W 29th St,Agency bill,779.58,779.58,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Newman, Jesse",,,,,P,,,,,,,1913bd67-a617-4e1d-9e54-014ad5e5a625
2/25/2021,500809141,2/25/2020,02/25/2020 - 02/25/2021,,"Walter, Galen",Lehner LLC,Brokerage,30234,Jacksonville,FL,Lloyd's of London,,,Renewed,DFIRE,Dwelling Fire,10504 Keuka Dr,Agency bill,776.59,776.59,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,DFIRE,"Newman, Jesse",,,,,P,,,,,,,5a5fc9e9-1599-4752-9ce4-f78085730889
2/25/2021,541092498,8/25/2020,08/25/2020 - 02/25/2021,,"Larkin, Mikel",Dach-Mosciski,Insurance,34401,Brandon,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1115.72,1075,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Olson, Roy ",(226)0211100 Ext:,,royolson1994@gmail.com,,P,,,,,,,f7a30822-5194-4761-ba78-55b92b0a3e42
2/25/2021,268587413,8/25/2020,08/25/2020 - 02/25/2021,,"Paucek, Rico",Dach-Mosciski,Insurance,35054,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1180.54,1150,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Anderson, Susan C",(265)2756207 Ext:,,canderson5488@gmail.com,,P,,,,,,,00584c39-aeb8-4493-88a0-49aa7f63a07c
2/25/2021,78981176,8/25/2020,08/25/2020 - 02/25/2021,,"Gutkowski, Ted",Dach-Mosciski,Insurance,27950,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,1035,1035,Agency,"Russ, Bonnie",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Ford, John ",(015)9441632 Ext:,,ford77228@gmail.com,,P,,,,,,,af5f7100-ac32-4b4c-a659-e152695a25ba
2/26/2021,47256775,8/26/2020,08/26/2020 - 02/26/2021,,"Kertzmann, Kristopher",Boehm Group,Insurance,16027,JACKSONVILLE,FL,Safeco Insurance Company of Illinois,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,511.1,511.1,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Freedle, Nikki S",(685)8166606 Ext:,,msnikkisf@gmail.com,(904)9550305 Ext:,P,,,,,,,68cca928-d71c-4d20-824f-183ca4588e73
2/26/2021,8565414813,2/26/2020,02/26/2020 - 02/26/2021,,"Hirthe, Lajuana",Sipes LLC,Insurance,12726,Jacksonville,FL,Security First Insurance Company,,,Active,HOME,Homeowners,5134 Redstone Dr,Direct bill,1429,1456,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Villegas, Oscar E.",(320)2206137 Ext:,,,,P,,,,,,,31a68075-5ce2-4a2c-bc45-65ac07c5032a
2/26/2021,428232885,8/26/2020,08/26/2020 - 02/26/2021,,"Jenkins, Phebe",Dach-Mosciski,Insurance,33696,Jacksonville,FL,Progressive American Insurance Co,,,Renewed,AUTOP,Private Passenger Auto,,Direct bill,854,854,Agency,"Mccredie, Sheri",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,AUTOP,"Wood, Michael ",(498)6681626 Ext:,,cockerdog30@gmail.com,,,,,,,,,f81c533e-862c-436b-a480-af7ba9dfa95b
2/26/2021,55726281371,2/26/2020,02/26/2020 - 02/26/2021,,"Baumbach, Vicente","Braun, Bartell and Bergstrom",Insurance,25036,Jacksonville,FL,Universal P&C Ins Co,,,Renewed,HOME,Homeowners,2822 Buckman St,Direct bill,1335,1362,Agency,"Unverferth, Adrienne",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,Also goes by Renee Nixon,,,,,P,,,,,,,1ed767e1-2357-4c0c-8b65-fe75509a8d57
2/26/2021,227469310,2/26/2020,02/26/2020 - 02/26/2021,,"Douglas, Dario",Jenkins-Fay,Insurance,34878,JACKSONVILLE,FL,ASI Preferred,,,Renewed,HOME,Homeowners,,Direct bill,165.15,192.15,Agency,"Drummond, Linda",,Erwin Insurance LLC,Jacksonville,Personal,Select Services,HOME,"Crawford, Cody ",(101)3265328 Ext:,,crawford0416@icloud.com,,P,,,,,,,97172239-ebf5-4738-9514-945ebea0211f
